nom,prix,website,source,date_scraped,category,promotion
"iPad Air 13-inch,512GB Wi-Fi, (M2 chip) Built For Intelligence",1069.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad Pro 11-inch, 1TB Wi-Fi (M4 chip) Built For Intelligence",1499.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad mini, 256GB, Wi-Fi (A17 Pro Chip)",589.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad Pro 13-inch, 2TB Wi-Fi (M4 chip) Built For Intelligence",2149.99,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad Air 13-inch, 128GB Wi-Fi + Cellular, (M2 chip) Built For Intelligence",799.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad Air 11-inch, 512GB Wi-Fi + Cellular (M2 chip) Built For Intelligence",899.97,costco.com,https://www.costco.com/ipad.html,2024-12-29 19:14:56,,
"iPad Pro 11-inch, 2TB Wi-Fi (M4 chip) Built For Intelligence",1899.99,costco.com,https://www.costco.com/ipad.html?pageSize=24&currentPage=2,2024-12-29 19:14:58,,
"iPad mini, 512GB, Wi-Fi (A17 Pro Chip)",789.99,costco.com,https://www.costco.com/ipad.html?pageSize=24&currentPage=2,2024-12-29 19:14:58,,
iPad Pro 12.9 (1st Gen.) 32GB Space Gray (WiFi) Grade A,233.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 9 (2021) Wi-Fi Only 3GB/256GB - Silver,360.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Mini 5 A2133 (WiFi) 64GB Silver (Grade A+),214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Silver (Grade A+)",614.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Pro 12.9 (5th Gen) A2379 (WiFi/Cellular) 128GB Space Gray (Excellent),614.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 512GB Space Gray (Grade A)",760.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade A+)",643.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A+),170.62,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Mini 2 A1489 (WiFi) 16GB Space Gray,93.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Air 3 A2152 (WiFi) 256GB Space Gray (Grade B),199.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade A)",633.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A+),208.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Air 3 A2152 (WiFi) 256GB Silver (Grade A),209.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7th Gen A2197 (WiFi) 128GB Gold (Grade A+),185.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 5th Gen A1822 (WiFi) 32GB Silver (Grade A+),102.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 10.5"" A1701 (WiFi) 64GB Space Gray",189.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Air 13-inch (M2): Liquid Retina display, 128GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, Touch ID, All-Day Battery Life - Space Gray",1024.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 13-Inch (M4): Ultra Retina XDR Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",1429.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7 (2019) Wi-Fi Only 3GB/128GB - Space Gray,160.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Mini 6 A2567 (WiFi) 256GB Space Gray (Grade A),458.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 7th Gen A2197 (WiFi) 128GB Space Gray (Grade A),160.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"10.5"" iPad Pro (256GB, Wi-Fi + 4G LTE, Space Gray)",239.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 128GB Silver (Grade B)",759.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 64GB Wi-Fi, 10.5 - Space Gray",189.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad 7th Gen 128GB Wi-Fi, 10.2"" - Space Gray",155.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Air 4 A2316 (WiFi) 64GB Green (Grade A+),324.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Air 3 A2152 (WiFi) 256GB Space Gray (Grade A+),224.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad Pro 11 2nd Gen (2020) Wi-Fi + Cellular 6GB/128GB - Space Gray,487.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Air 13-inch (M2): Liquid Retina Display, 256GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Blue",984.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 2nd Gen 256GB Wi-Fi + 4G LTE Unlocked, 12.9"" - Silver",336.02,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 5th Gen A1822 (WiFi) 32GB Gold (Grade A+),102.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 8th Gen A2270 (WiFi) 128GB Space Gray (Grade A),184.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
iPad 8th Gen A2270 (WiFi) 128GB Space Gray (Grade A+),189.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=5,2024-12-29 19:15:12,,
"iPad Pro 12.9"" (5th Gen) A2379 (WiFi + Cellular Unlocked) 256GB Silver (Grade B)",779.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 256GB Wi-Fi - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7 (2019) Wi-Fi Only 3GB/32GB - Space Gray,139.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 (2019) Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 (2019)  Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad 7th Gen 10.2"" 32GB Space Gray (WiFi + Cellular) Grade B-",149.17,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad mini 5 (5th Gen) 64GB - Wi-Fi + Cellular - 7.9"" - Space Gray - (2019)",234.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Air 4 A2316 (WiFi) 64GB Space Gray (Grade A+),329.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 10th Gen A2696 (WiFi) 256GB Blue (Grade A+),458.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Black",1294.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 9.7"" (1st Gen) A1673 (WiFi) 32GB Rose Gold",149.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade A+),230.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade B),194.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 13-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Black",1584.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro (1st Gen) 128GB - Wi-Fi - 9.7"" - Silver - (2016)",149.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 (2019)  Wi-Fi Only 3GB/256GB - Space Gray,243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray (Grade C),169.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 3 (3rd Gen) 256GB - Wi-Fi - 12.9"" - Silver - (2018)",419.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 256GB Silver (Grade A+),253.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 256GB Space Gray (Grade A),243.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 64GB Space Gray (Grade A+),214.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 64GB Gold (Grade A+),204.74,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,159.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,141.37,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 10th Gen A2696 (WiFi) 64GB Yellow (Grade A+),316.87,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 64GB Space Gray (Grade A+),241.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 10.5"" A1701 (WiFi) 256GB Space Gray",218.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi - 10.9"" - Sky Blue - (2020)",334.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 12.9"" (6th Gen) A2764 (WiFi + Cellular Unlocked) 256GB Space Gray (Grade B)",949.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 7th Gen A2197 (WiFi) 32GB Space Gray,129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 256GB Space Gray (Grade A+),263.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro MLMP2LL/A 9.7"" Tablet 32GB WiFi , Silver",168.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad Mini 5 A2133 (WiFi) 256GB Gold (Grade A+),263.24,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 2 A1395 (WiFi) 16GB Black,58.49,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
iPad 2 A1395 (WiFi) 16GB Black,65.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=6,2024-12-29 19:15:15,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Silver",1269.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 2 (2nd Gen) 64GB - Wi-Fi - 9.7"" - Gold - (2014)",164.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad mini 2 (2nd Gen) 16GB - Wi-Fi - 7.9"" - Silver - (2013)",84.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 3 (3rd Gen) 128GB - Wi-Fi - 11"" - Space Gray - (2021)",549.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air MD787LL/A 9.7"" Tablet 64GB WiFi, Space Gray",129.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 13-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Blue",1164.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad 9th Gen 10.2"" (2021) Tablet 64GB WiFi, Silver",254.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 13-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Starlight",1164.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
iPad 7 (2019) Wi-Fi + Cellular 3GB/32GB - Space Gray,149.17,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro (1st Gen) 256GB - Wi-Fi + Cellular - 11"" - Space Gray - (2018)",399.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 11-inch (M2): Liquid Retina Display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life - Starlight",1174.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 4 (4th Gen) 256GB - Wi-Fi - 12.9"" - Space Gray - (2020)",579.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular with eSIM, All-Day Battery Life - Space Black",1504.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro (1st Gen) 256GB - Wi-Fi - 11"" - Space Gray - (2018)",379.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
iPad 5 (2017) Wi-Fi Only 2GB/128GB - Space Gray,116.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
iPad 5 (2017) Wi-Fi Only 2GB/128GB - Space Gray,116.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 5 (5th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Blue - (2022)",474.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Space Gray - (2020)",334.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad mini 2 (2nd Gen) 16GB - Wi-Fi - 7.9"" - Silver - (2013)",84.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
iPad 5 (2017) Wi-Fi Only 2GB/128GB - Space Gray,116.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
iPad 5 (2017) Wi-Fi Only 2GB/128GB - Space Gray,116.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 13-inch (M2): Liquid Retina Display, 512GB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, Touch ID, All-Day Battery Life - Blue",1344.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro (1st Gen) 64GB - Wi-Fi - 11"" - Silver - (2018)",364.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro (1st Gen) 64GB - Wi-Fi - 11"" - Silver - (2018)",364.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 13-inch (M2): Liquid Retina display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, Touch ID, All-Day Battery Life - Space Gray",1504.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Sky Blue - (2020)",359.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 4 (4th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Sky Blue - (2020)",359.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 13-inch (M2): Liquid Retina display, 1TB, Landscape 12MP Front Camera/12MP Back Camera, Wi-Fi 6E + 5G Cellular with eSIM, Touch ID, All-Day Battery Life - Starlight",1559.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 5 (5th Gen) 128GB - Wi-Fi + Cellular - 12.9"" - Space Gray - (2021)",744.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 5 (5th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Purple - (2022)",469.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Air 5 (5th Gen) 64GB - Wi-Fi + Cellular - 10.9"" - Blue - (2022)",474.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 3 (3rd Gen) 256GB - Wi-Fi + Cellular - 12.9"" - Space Gray - (2018)",469.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 3 (3rd Gen) 256GB - Wi-Fi + Cellular - 12.9"" - Space Gray - (2018)",469.97,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display, 2TB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Space Black",2039.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Pro 11-Inch (M4): Ultra Retina XDR Display - Nano-Texture Glass, 1TB, Landscape 12MP Front Camera/12MP Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life - Silver",1804.95,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad Mini MK6K2LL/A 7.9"" Tablet 16GB WiFi, Silver",192.99,newegg.com,https://www.newegg.com/p/pl?N=100171661%2050001759&Submit=ENE&page=7,2024-12-29 19:15:17,,
"iPad 10.9"", 10th Generation 2022 Latest Model with Wi-Fi and Capacity",339.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Pro 13"" Wi-Fi with M4, Latest Model 2024 and Size",1199.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Air 11-inch WIFI with M2 (Latest Model 2024 Choose Color and Size),549.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Pro 11-inch WIFI with M4 (Latest Model 2024 Choose Color and Size),929.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Air 13-inch WIFI with M2 (Latest Model 2024 Choose Color and Size),749.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Pro 11"" -  with Wi-Fi - Choose Color and Capacity",749.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad 10.2"" 64GB, 9th Generation with Wi-Fi",319.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Air 10.9"" 64GB with Wi-Fi  w/M1 Chip",559.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Pro 12.9"" with Wi-Fi and Capacity",1049.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Air 13"" 128GB with M2 Chip + iPad Pencil Pro (Choose Color)",869.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
Pencil Pro (2024),119.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Pro 13-inch WIFI with M4 and Nano Glass (Latest Model 2024 Choose Color and Size),1849.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Air 10.9"" 256GB with Wi-Fi w/M1 Chip",719.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Air 11-inch Cellular with M2 (Latest Model 2024 Choose Color and Size),979.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
"iPad Pro 11"" with Wi-Fi + Cellular and Capacity",1249.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
iPad Pro 11-inch WIFI with M4 and Nano Glass (Latest Model 2024 Choose Color and Size),1599.0,samsclub.com,https://www.samsclub.com/b/apple-ipad/11260108,2024-12-29 19:15:21,,
