nom,prix,website,source,date_scraped,category,promotion,url,description,normalized_nom,normalized_description,nom_and_description
Sharp Smart Plasmacluster Ion Air Purifier with True HEPA + Humidifier for Large Rooms (KCP70UW),469.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-smart-plasmacluster-ion-air-purifier-with-true-hepa-humidifier-for-large-rooms-kcp70uw/,"Effective up to 1,913 sq. ft. at one air change per hour, the KCP70UW will filter the air in the AHAM Suggested Room Size of 396 sq ft. at 4.8 air changes per hour Monitor your Home’s Air Quality and adjust settings remotely using the SHARP AIR App Compatible with Amazon Alexa and Google Assistant to Allow Voice Control Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Pass Through the Filter 0.3 Microns and Larger Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Auto Mode Monitors Air Quality and Adjusts Air Purification and Humidity Levels CADR: Smoke (225) / Dust (260) / Pollen (259) Click Here to Purchase Additional Carbon Filter Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Humidifying Filter Click here to purchase an Extended Warranty for your product.",sharp smart plasmacluster ion air purifier with true hepa + humidifier for large rooms (kcp70uw),"effective up to 1,913 sq. ft. at one air change per hour, the kcp70uw will filter the air in the aham suggested room size of 396 sq ft. at 4.8 air changes per hour monitor your home’s air quality and adjust settings remotely using the sharp air app compatible with amazon alexa and google assistant to allow voice control plasmacluster® ion technology, 7000 series true hepa filter captures 99.97% of particles from the air that pass through the filter 0.3 microns and larger included true hepa filter and activated carbon filter may last up-to 2 years depending on environment auto mode monitors air quality and adjusts air purification and humidity levels cadr: smoke (225) / dust (260) / pollen (259) click here to purchase additional carbon filter click here to purchase additional true hepa filter click here to purchase additional humidifying filter click here to purchase an extended warranty for your product.","Sharp Smart Plasmacluster Ion Air Purifier with True HEPA + Humidifier for Large Rooms (KCP70UW) Effective up to 1,913 sq. ft. at one air change per hour, the KCP70UW will filter the air in the AHAM Suggested Room Size of 396 sq ft. at 4.8 air changes per hour Monitor your Home’s Air Quality and adjust settings remotely using the SHARP AIR App Compatible with Amazon Alexa and Google Assistant to Allow Voice Control Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Pass Through the Filter 0.3 Microns and Larger Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Auto Mode Monitors Air Quality and Adjusts Air Purification and Humidity Levels CADR: Smoke (225) / Dust (260) / Pollen (259) Click Here to Purchase Additional Carbon Filter Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Humidifying Filter Click here to purchase an Extended Warranty for your product."
Sharp Plasmacluster Ion Air Purifier with True HEPA + Humidifier for Medium Rooms (KC850U),399.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-plasmacluster-ion-air-purifier-with-true-hepa-humidifier-for-medium-rooms-kc850u/,"Effective up to 1,230 sq. ft. at one air change per hour, the KC850U will filter the air in the AHAM Suggested Room Size of 254 sq ft. at 4.8 air changes per hour Recommended for Medium-Sized Rooms Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 5 Years Depending on Environment Max, Med, Low Fan Speeds, Plus Pollen, Plus Quick Clean, and Auto CADR Smoke (164) / Dust (164) / Pollen (174) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Auto Mode Monitors Air Quality and Adjusts Air Purification and Humidity Levels Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click Here to Purchase Additional Humidifying Filter Click here to purchase an Extended Warranty for your product. FREE SHIPPING",sharp plasmacluster ion air purifier with true hepa + humidifier for medium rooms (kc850u),"effective up to 1,230 sq. ft. at one air change per hour, the kc850u will filter the air in the aham suggested room size of 254 sq ft. at 4.8 air changes per hour recommended for medium-sized rooms plasmacluster® ion technology, 7000 series true hepa filter captures 99.97% of particles from the air that passes through the filter 0.3 microns and larger activated carbon filter designed to help reduce some common household odors included true hepa filter and activated carbon filter may last up-to 5 years depending on environment max, med, low fan speeds, plus pollen, plus quick clean, and auto cadr smoke (164) / dust (164) / pollen (174) energy star® rated, aham verifide tested, and california air resources board (carb) certified auto mode monitors air quality and adjusts air purification and humidity levels click here to purchase additional true hepa filter click here to purchase additional carbon filter click here to purchase additional humidifying filter click here to purchase an extended warranty for your product. free shipping","Sharp Plasmacluster Ion Air Purifier with True HEPA + Humidifier for Medium Rooms (KC850U) Effective up to 1,230 sq. ft. at one air change per hour, the KC850U will filter the air in the AHAM Suggested Room Size of 254 sq ft. at 4.8 air changes per hour Recommended for Medium-Sized Rooms Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 5 Years Depending on Environment Max, Med, Low Fan Speeds, Plus Pollen, Plus Quick Clean, and Auto CADR Smoke (164) / Dust (164) / Pollen (174) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Auto Mode Monitors Air Quality and Adjusts Air Purification and Humidity Levels Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click Here to Purchase Additional Humidifying Filter Click here to purchase an Extended Warranty for your product. FREE SHIPPING"
Sharp Smart Plasmacluster Ion Air Purifier with True HEPA for Extra Large Rooms (FXJ80UW),399.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-smart-plasmacluster-ion-air-purifier-with-true-hepa-for-extra-large-rooms-fxj80uw/,"Effective up to 2,430 sq. ft. at one air change per hour, the FXJ80UW will filter the air in the AHAM Suggested Room Size of 502 sq ft. at 4.8 air changes per hour Recommended for Extra-Large Rooms Monitor your Home’s Air Quality and adjust settings remotely using the SHARP AIR App Compatible with Amazon Echo and Other Alexa-Enabled Devices to Allow Voice Control Plasmacluster® Ion Technology 25000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Max, Med, Low, Sleep Fan Speeds, Plus Pollen, Express Clean, and Auto CADR Smoke (324) / Dust (334) / Pollen (361) ON/OFF Timer for Up-to 12 Hours ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Amazon Echo and Other Alexa-Enabled Devices Sold Separately Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product.",sharp smart plasmacluster ion air purifier with true hepa for extra large rooms (fxj80uw),"effective up to 2,430 sq. ft. at one air change per hour, the fxj80uw will filter the air in the aham suggested room size of 502 sq ft. at 4.8 air changes per hour recommended for extra-large rooms monitor your home’s air quality and adjust settings remotely using the sharp air app compatible with amazon echo and other alexa-enabled devices to allow voice control plasmacluster® ion technology 25000 series true hepa filter captures 99.97% of particles from the air that passes through the filter 0.3 microns and larger activated carbon filter designed to help reduce some common household odors included true hepa filter and activated carbon filter may last up-to 2 years depending on environment max, med, low, sleep fan speeds, plus pollen, express clean, and auto cadr smoke (324) / dust (334) / pollen (361) on/off timer for up-to 12 hours energy star® rated, aham verifide tested, and california air resources board (carb) certified amazon echo and other alexa-enabled devices sold separately click here to purchase additional true hepa filter click here to purchase additional carbon filter click here to purchase an extended warranty for your product.","Sharp Smart Plasmacluster Ion Air Purifier with True HEPA for Extra Large Rooms (FXJ80UW) Effective up to 2,430 sq. ft. at one air change per hour, the FXJ80UW will filter the air in the AHAM Suggested Room Size of 502 sq ft. at 4.8 air changes per hour Recommended for Extra-Large Rooms Monitor your Home’s Air Quality and adjust settings remotely using the SHARP AIR App Compatible with Amazon Echo and Other Alexa-Enabled Devices to Allow Voice Control Plasmacluster® Ion Technology 25000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Max, Med, Low, Sleep Fan Speeds, Plus Pollen, Express Clean, and Auto CADR Smoke (324) / Dust (334) / Pollen (361) ON/OFF Timer for Up-to 12 Hours ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Amazon Echo and Other Alexa-Enabled Devices Sold Separately Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product."
Sharp Plasmacluster Ion Air Purifier with True HEPA for Large Rooms (FPA80UW),249.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-plasmacluster-ion-air-purifier-with-true-hepa-for-large-rooms-fpa80uw/,"Effective up to 2,198 sq. ft. at one air change per hour, the FPA80UW will filter the air in the AHAM Suggested Room Size of 454 sq ft. at 4.8 air changes per hour Recommended for Large Rooms Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter May Last up-to 2 Years Depending on Environment Max, Med, Low Fan Speeds, Plus Quick Clean, and Auto CADR: Smoke (293) / Dust (303) / Pollen (360) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product. FREE SHIPPING",sharp plasmacluster ion air purifier with true hepa for large rooms (fpa80uw),"effective up to 2,198 sq. ft. at one air change per hour, the fpa80uw will filter the air in the aham suggested room size of 454 sq ft. at 4.8 air changes per hour recommended for large rooms plasmacluster® ion technology, 7000 series true hepa filter captures 99.97% of particles from the air that passes through the filter 0.3 microns and larger activated carbon filter designed to help reduce some common household odors included true hepa filter may last up-to 2 years depending on environment max, med, low fan speeds, plus quick clean, and auto cadr: smoke (293) / dust (303) / pollen (360) energy star® rated, aham verifide tested, and california air resources board (carb) certified click here to purchase additional true hepa filter click here to purchase additional carbon filter click here to purchase an extended warranty for your product. free shipping","Sharp Plasmacluster Ion Air Purifier with True HEPA for Large Rooms (FPA80UW) Effective up to 2,198 sq. ft. at one air change per hour, the FPA80UW will filter the air in the AHAM Suggested Room Size of 454 sq ft. at 4.8 air changes per hour Recommended for Large Rooms Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter May Last up-to 2 Years Depending on Environment Max, Med, Low Fan Speeds, Plus Quick Clean, and Auto CADR: Smoke (293) / Dust (303) / Pollen (360) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product. FREE SHIPPING"
Sharp Plasmacluster Ion Air Purifier with True HEPA for Medium Rooms (FPK50UW),129.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-plasmacluster-ion-air-purifier-with-true-hepa-for-medium-rooms-fpk50uw/,"Effective up to 1,253 sq. ft. at one air change per hour, the FPK50UW will filter the air in the AHAM Suggested Room Size of 259 sq ft. at 4.8 air changes per hour Recommended for Medium-Sized Rooms, Kitchen, Den, Bedroom, or Office Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Max, Med, Sleep Fan Speeds, Plus Express Clean CADR: Smoke (167) / Dust (171) / Pollen (188) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product.",sharp plasmacluster ion air purifier with true hepa for medium rooms (fpk50uw),"effective up to 1,253 sq. ft. at one air change per hour, the fpk50uw will filter the air in the aham suggested room size of 259 sq ft. at 4.8 air changes per hour recommended for medium-sized rooms, kitchen, den, bedroom, or office plasmacluster® ion technology, 7000 series true hepa filter captures 99.97% of particles from the air that passes through the filter 0.3 microns and larger activated carbon filter designed to help reduce some common household odors included true hepa filter and activated carbon filter may last up-to 2 years depending on environment max, med, sleep fan speeds, plus express clean cadr: smoke (167) / dust (171) / pollen (188) energy star® rated, aham verifide tested, and california air resources board (carb) certified click here to purchase additional true hepa filter click here to purchase additional carbon filter click here to purchase an extended warranty for your product.","Sharp Plasmacluster Ion Air Purifier with True HEPA for Medium Rooms (FPK50UW) Effective up to 1,253 sq. ft. at one air change per hour, the FPK50UW will filter the air in the AHAM Suggested Room Size of 259 sq ft. at 4.8 air changes per hour Recommended for Medium-Sized Rooms, Kitchen, Den, Bedroom, or Office Plasmacluster® Ion Technology, 7000 Series True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Activated Carbon Filter Designed to Help Reduce Some Common Household Odors Included True HEPA Filter and Activated Carbon Filter May Last up-to 2 Years Depending on Environment Max, Med, Sleep Fan Speeds, Plus Express Clean CADR: Smoke (167) / Dust (171) / Pollen (188) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click Here to Purchase Additional Carbon Filter Click here to purchase an Extended Warranty for your product."
Sharp True HEPA Air Purifier with Express Clean for Small Rooms (FPF30UH),99.99,sharpusa.com,https://shop.sharpusa.com/products/air-purifiers/,2025-01-18 22:31:01,air-purifiers,,https://shop.sharpusa.com/sharp-true-hepa-air-purifier-with-express-clean-for-small-rooms-fpf30uh/,"Effective up to 690 sq. ft. at one air change per hour, the FPF30UH will filter the air in the AHAM Suggested Room Size of 143 sq ft. at 4.8 air changes per hour Recommended for Small-Sized Rooms, Home Office, or Small Bedroom True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Included True HEPA Filter May Last up-to 2 Years Depending on Environment Max, Med, Sleep Fan Speeds, Plus Express Clean CADR Smoke (92) / Dust (101) / Pollen (109) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click here to purchase an Extended Warranty for your product.",sharp true hepa air purifier with express clean for small rooms (fpf30uh),"effective up to 690 sq. ft. at one air change per hour, the fpf30uh will filter the air in the aham suggested room size of 143 sq ft. at 4.8 air changes per hour recommended for small-sized rooms, home office, or small bedroom true hepa filter captures 99.97% of particles from the air that passes through the filter 0.3 microns and larger included true hepa filter may last up-to 2 years depending on environment max, med, sleep fan speeds, plus express clean cadr smoke (92) / dust (101) / pollen (109) energy star® rated, aham verifide tested, and california air resources board (carb) certified click here to purchase additional true hepa filter click here to purchase an extended warranty for your product.","Sharp True HEPA Air Purifier with Express Clean for Small Rooms (FPF30UH) Effective up to 690 sq. ft. at one air change per hour, the FPF30UH will filter the air in the AHAM Suggested Room Size of 143 sq ft. at 4.8 air changes per hour Recommended for Small-Sized Rooms, Home Office, or Small Bedroom True HEPA Filter Captures 99.97% of Particles from the Air that Passes Through the Filter 0.3 Microns and Larger Included True HEPA Filter May Last up-to 2 Years Depending on Environment Max, Med, Sleep Fan Speeds, Plus Express Clean CADR Smoke (92) / Dust (101) / Pollen (109) ENERGY STAR® Rated, AHAM Verifide Tested, and California Air Resources Board (CARB) Certified Click Here to Purchase Additional True HEPA Filter Click here to purchase an Extended Warranty for your product."
Allstate 3 Years (For Major Appliances Under $1000),89.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/allstate-3-years-for-major-appliances-under-%241000.product.100280696.html,"Plan must be purchased from Costco.com within 90 days of purchasing an appliance from Costco. Each plan protects one item. Coverage starts on the day member receives the covered item. Plan does not include intentional damage, loss or theft. Not intended for commercial use. This plan is exclusive to Costco members.",allstate 3 years (for major appliances under $1000),"plan must be purchased from costco.com within 90 days of purchasing an appliance from costco. each plan protects one item. coverage starts on the day member receives the covered item. plan does not include intentional damage, loss or theft. not intended for commercial use. this plan is exclusive to costco members.","Allstate 3 Years (For Major Appliances Under $1000) Plan must be purchased from Costco.com within 90 days of purchasing an appliance from Costco. Each plan protects one item. Coverage starts on the day member receives the covered item. Plan does not include intentional damage, loss or theft. Not intended for commercial use. This plan is exclusive to Costco members."
Whirlpool 19.2 cu. ft. Counter Depth 4 Door Refrigerator with Easy Shelves,1449.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/whirlpool-19.2-cu.-ft.-counter-depth-4-door-refrigerator-with-easy-shelves.product.100696541.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 19.2 cu. ft. counter depth 4 door refrigerator with easy shelves,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Whirlpool 19.2 cu. ft. Counter Depth 4 Door Refrigerator with Easy Shelves WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 27.4 cu. ft. Large Capacity Side by Side Refrigerator,1199.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-27.4-cu.-ft.-large-capacity-side-by-side-refrigerator.product.100530246.html?preselect=color%3ablack+stainless+steel,"WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . RS27T5200SR 27.4 cu. ft. Large Capacity Side-By-Side Refrigerator Signature Features Large Capacity A completely redesigned interior with 27.4 cu. ft. capacity that fits 10% more groceries than ever. Modern Design Clean lines and modern form blend beautifully into your kitchen. Fingerprint Resistant Finish A finish that withstands everyday smudges, so you spend less time cleaning. Design • Large Capacity of 27.4 cu. ft. • Fingerprint Resistant Finish • Minimal Display Dispenser: external filtered water and ice • LED Lighting • Four Gallon Door Bins • Two Clear Drawers Convenience • Adjustable Top Shelf • Door Alarm • Water Filter Indicator • Sabbath Mode Performance • All-Around Cooling • In-Door Ice Maker - Stores up to 4.4 lbs of ice Total Capacity: 27.4 cu. ft. Refrigerator: 17.9 cu. ft. • 4 Tempered Glass Shelves • 2 Clear Drawers • 5 Door Bins – 4 Gallon Bins – 1 Door Bin • LED Lighting Freezer: 9.5 cu. ft. • External Filtered Water and Ice Dispenser (Crushed or Cubed Ice) • In-Door Ice Maker • 5 Tempered Glass Shelves • 1 Drawer • 2 Door Bins • LED Lighting Product Dimensions & Weight Dimensions (WxHxD with hinges, handles, doors and dispenser): 357 /8"" x 701 /16"" x 331 /2"" Dimensions (WxHxD without hinges and door): 357 /8"" x 685 /8"" x 2815/16"" Dimensions (WxHxD with hinge and door, no handle): 357 /8"" x 701 /16"" x 331 /2"" Weight: 289 lbs Shipping Dimensions & Weight (WxHxD) Dimensions: 37 3 /4"" x 753 /8"" x 35"" Weight: 298 lbs",samsung 27.4 cu. ft. large capacity side by side refrigerator,"warning: cancer and reproductive harm - www.p65warnings.ca.gov . rs27t5200sr 27.4 cu. ft. large capacity side-by-side refrigerator signature features large capacity a completely redesigned interior with 27.4 cu. ft. capacity that fits 10% more groceries than ever. modern design clean lines and modern form blend beautifully into your kitchen. fingerprint resistant finish a finish that withstands everyday smudges, so you spend less time cleaning. design • large capacity of 27.4 cu. ft. • fingerprint resistant finish • minimal display dispenser: external filtered water and ice • led lighting • four gallon door bins • two clear drawers convenience • adjustable top shelf • door alarm • water filter indicator • sabbath mode performance • all-around cooling • in-door ice maker - stores up to 4.4 lbs of ice total capacity: 27.4 cu. ft. refrigerator: 17.9 cu. ft. • 4 tempered glass shelves • 2 clear drawers • 5 door bins – 4 gallon bins – 1 door bin • led lighting freezer: 9.5 cu. ft. • external filtered water and ice dispenser (crushed or cubed ice) • in-door ice maker • 5 tempered glass shelves • 1 drawer • 2 door bins • led lighting product dimensions & weight dimensions (wxhxd with hinges, handles, doors and dispenser): 357 /8"" x 701 /16"" x 331 /2"" dimensions (wxhxd without hinges and door): 357 /8"" x 685 /8"" x 2815/16"" dimensions (wxhxd with hinge and door, no handle): 357 /8"" x 701 /16"" x 331 /2"" weight: 289 lbs shipping dimensions & weight (wxhxd) dimensions: 37 3 /4"" x 753 /8"" x 35"" weight: 298 lbs","Samsung 27.4 cu. ft. Large Capacity Side by Side Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov . RS27T5200SR 27.4 cu. ft. Large Capacity Side-By-Side Refrigerator Signature Features Large Capacity A completely redesigned interior with 27.4 cu. ft. capacity that fits 10% more groceries than ever. Modern Design Clean lines and modern form blend beautifully into your kitchen. Fingerprint Resistant Finish A finish that withstands everyday smudges, so you spend less time cleaning. Design • Large Capacity of 27.4 cu. ft. • Fingerprint Resistant Finish • Minimal Display Dispenser: external filtered water and ice • LED Lighting • Four Gallon Door Bins • Two Clear Drawers Convenience • Adjustable Top Shelf • Door Alarm • Water Filter Indicator • Sabbath Mode Performance • All-Around Cooling • In-Door Ice Maker - Stores up to 4.4 lbs of ice Total Capacity: 27.4 cu. ft. Refrigerator: 17.9 cu. ft. • 4 Tempered Glass Shelves • 2 Clear Drawers • 5 Door Bins – 4 Gallon Bins – 1 Door Bin • LED Lighting Freezer: 9.5 cu. ft. • External Filtered Water and Ice Dispenser (Crushed or Cubed Ice) • In-Door Ice Maker • 5 Tempered Glass Shelves • 1 Drawer • 2 Door Bins • LED Lighting Product Dimensions & Weight Dimensions (WxHxD with hinges, handles, doors and dispenser): 357 /8"" x 701 /16"" x 331 /2"" Dimensions (WxHxD without hinges and door): 357 /8"" x 685 /8"" x 2815/16"" Dimensions (WxHxD with hinge and door, no handle): 357 /8"" x 701 /16"" x 331 /2"" Weight: 289 lbs Shipping Dimensions & Weight (WxHxD) Dimensions: 37 3 /4"" x 753 /8"" x 35"" Weight: 298 lbs"
Frigidaire 25.6 cu. ft. Standard Depth Side by Side Refrigerator,949.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/frigidaire-25.6-cu.-ft.-standard-depth-side-by-side-refrigerator.product.4000309102.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,frigidaire 25.6 cu. ft. standard depth side by side refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Frigidaire 25.6 cu. ft. Standard Depth Side by Side Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
GE 21.9 Cu. Ft. Top-Freezer Refrigerator,779.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/ge-21.9-cu.-ft.-top-freezer-refrigerator.product.100976665.html?preselect=color%3ablack,2-Year Manufacturer's Warranty Included WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,ge 21.9 cu. ft. top-freezer refrigerator,2-year manufacturer's warranty included warning: cancer and reproductive harm - www.p65warnings.ca.gov .,GE 21.9 Cu. Ft. Top-Freezer Refrigerator 2-Year Manufacturer's Warranty Included WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 23 cu. ft. Counter Depth 4-Door French Door Refrigerator with Beverage Center in ,2299.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-23-cu.-ft.-counter-depth-4-door-french-door-refrigerator-with-beverage-center-in-stainless-steel.product.4000050930.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 23 cu. ft. counter depth 4-door french door refrigerator with beverage center in ,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 23 cu. ft. Counter Depth 4-Door French Door Refrigerator with Beverage Center in  WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
LG 27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator,1799.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/lg-27-cu.-ft.-smart-counter-depth-max-french-door-refrigerator.product.4000043011.html?preselect=color%3astainless+steel,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,lg 27 cu. ft. smart counter-depth max french door refrigerator,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,LG 27 cu. ft. Smart Counter-Depth MAX French Door Refrigerator WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Whirlpool 20 cu. ft. Top Freezer Refrigerator with Frameless Glass Shelves,729.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/whirlpool-20-cu.-ft.-top-freezer-refrigerator-with-frameless-glass-shelves.product.100426121.html?preselect=color%3astainless+steel,Limit 5 per member. WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 20 cu. ft. top freezer refrigerator with frameless glass shelves,limit 5 per member. warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Whirlpool 20 cu. ft. Top Freezer Refrigerator with Frameless Glass Shelves Limit 5 per member. WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 29 cu. ft. Bespoke 4-Door French Door Smart Refrigerator with Beverage Center,2249.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-29-cu.-ft.-bespoke-4-door-french-door-smart-refrigerator-with-beverage-center.product.100948386.html?preselect=top%2fbottom+panel+color%3awhite+glass+%2f+white+glass,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 29 cu. ft. bespoke 4-door french door smart refrigerator with beverage center,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 29 cu. ft. Bespoke 4-Door French Door Smart Refrigerator with Beverage Center WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Whirlpool 18 cu. ft. Top Freezer Refrigerator with LED Lighting,649.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,January Savings,https://www.costco.com/whirlpool-18-cu.-ft.-top-freezer-refrigerator-with-led-lighting.product.100500416.html,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,whirlpool 18 cu. ft. top freezer refrigerator with led lighting,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Whirlpool 18 cu. ft. Top Freezer Refrigerator with LED Lighting WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
Samsung 29 cu. ft. Bespoke 4-Door French Door Refrigerator with Family Hub,2849.99,costco.com,https://www.costco.com/refrigerators.html,2025-01-18 22:31:01,refrigerators,,https://www.costco.com/samsung-29-cu.-ft.-bespoke-4-door-french-door-refrigerator-with-family-hub.product.100973650.html?preselect=top%2fbottom+panel+color%3awhite+glass+%2f+white+glass,WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .,samsung 29 cu. ft. bespoke 4-door french door refrigerator with family hub,warning: cancer and reproductive harm - www.p65warnings.ca.gov .,Samsung 29 cu. ft. Bespoke 4-Door French Door Refrigerator with Family Hub WARNING: Cancer and Reproductive Harm - www.P65Warnings.ca.gov .
